platform,source_product_id,review_date,review_count,rating_sum,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,positive_count,negative_count,neutral_count,helpful_count_sum,last_rebuilt_at
flipkart,TSHH8NR5R9KTDJQW,2026-02-01,3,7,2,0,0,0,1,1,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZCXZP6VP8,2025-11-01,3,12,0,0,1,1,1,2,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGQPJEP8SR,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TRKFFFTZDVPKQYKC,2025-11-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRATVMXGFAG,2026-06-17,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8C7ZXDW3,2026-08-05,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BBFW3VUZP,2026-02-01,8,30,1,1,1,1,4,5,2,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKG75WBJHTKREB8,2026-06-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMHPSWMWGJ,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPM8KUMFGH,2026-07-18,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TRKFF2FN2FKEBC3S,2025-11-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8C7ZXDW3,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JHYDY2ZF3,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFEYC4J3YQFBHE,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQGMZFEGNJ,2025-11-01,3,12,0,0,1,1,1,2,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA2XFF6ZBX,2026-07-09,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SSVGY97GTC7FAWYP,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGU77X4FDT,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGE9FTZJ7RTHME,2026-06-01,10,46,0,0,0,4,6,10,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGYZBSAB3B,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKF66QFWW2WHSW8,2026-07-27,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPM8KUMFGH,2025-10-01,10,29,4,1,0,2,3,5,5,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHZ7ZHG8ZNHMU8,2026-07-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFS5FXZJYNWVT,2026-06-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKF66QFWW2WHSW8,2026-07-07,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DYVZD6TGQX,2026-07-12,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTH6AFXGZGAQBMS,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWEGYGEC3V,2025-11-01,12,50,0,1,2,3,6,9,1,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGYZBSAB3B,2026-02-01,2,5,0,1,1,0,0,0,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHGZVFDKFRY7S,2026-07-21,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SJRAGFHXT,2026-07-01,2,6,1,0,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DY55BHVQQW,2026-03-01,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYXCFXPTHZBK,2026-06-15,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3J5ZFRU7,2025-11-01,4,17,0,0,1,1,2,3,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPVJAGWTTG,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRE5FB4TUKHY9GR,2026-07-07,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA2XFF6ZBX,2026-07-25,2,8,0,0,0,2,0,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGFXPPK5GV,2026-08-01,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG6YYN8FSCMVR,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96E34GYMJQV,2025-09-01,6,19,1,0,3,1,1,2,1,3,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPG38GFGWZYHEA9,2026-06-01,2,4,1,0,1,0,0,0,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHGZV3Q4WWPCH,2026-07-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGUNZZH6A6,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPQHS2MJAG,2026-08-01,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQVPRAX7QU,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZNQNZARUM,2026-06-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGM5HEB5FV,2026-03-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHGZVTKNTZVGR,2026-07-10,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQGMZFEGNJ,2026-08-07,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCSVEGZXTU,2026-07-31,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGWGGC88DT,2026-06-01,3,13,0,0,0,2,1,3,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG6YYXYZKQDJ3,2026-07-14,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCNTSBCUUV,2025-10-01,17,65,4,1,0,1,11,12,5,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DF2QGDY8VZ,2026-06-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTCQHTXPU7T,2026-08-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BRFGKD9AK6H2KK6Y,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRASMKXNJYD,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8ZMQMYHG,2026-06-13,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTCU9JSGH44,2026-03-01,2,7,0,1,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQG33X94BQH,2025-10-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCH2ZZWNSU,2025-11-01,6,21,0,1,1,4,0,4,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSG7PQRZGM2,2026-07-18,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGPGYUQY9G,2026-07-01,4,14,1,0,0,2,1,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTXDBUUNCZ6,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDKHADW5AT,2025-11-01,3,14,0,0,0,1,2,3,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTXNRYV3DAZ,2026-02-01,8,30,1,1,1,1,4,5,2,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTXFWZFBZYG,2026-07-31,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZDKCCHGCH,2026-07-20,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3J5ZFRU7,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGMZPHHWZG,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAYZD4VNH2,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96ENEZFGQGJ,2026-06-05,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGWJDZPPDU,2026-07-10,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHZA8HGQQ2GSGY,2026-07-26,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRFEMFYNJHWJ9VG,2026-06-20,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUT9HEHTJVKA,2026-08-08,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BK9HTWTBG,2025-09-01,7,33,0,0,0,2,5,7,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NRFTVJZF7DW,2026-08-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYWWCYXHFF,2026-07-15,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZGBUYPHVS,2026-07-21,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGYZBSAB3B,2026-07-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGMGZZC5A6,2026-07-07,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRATZFGHRZ6,2026-06-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGPGYUQY9G,2026-07-25,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NR5R9KTDJQW,2026-05-01,5,17,2,0,0,0,3,3,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAAHQGWZMX,2026-06-15,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZECWSEYJZ,2026-07-27,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZCVHHZTGY,2026-07-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTA9ZWNC3QG,2026-01-01,4,14,1,0,1,0,2,2,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTM8RYBXMGR,2026-01-01,4,17,0,1,0,0,3,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPM8KUMFGH,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPHNDME8JZ2G9CB,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NRFTVJZF7DW,2026-07-12,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDGCPVKPJS,2025-12-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQGMZFEGNJ,2026-06-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKFAGAYGGYMEWQT,2026-02-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZMPDXZWY7,2026-08-07,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQYKUB9K5S,2026-01-01,2,6,0,0,2,0,0,0,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3J5ZFRU7,2026-07-01,4,14,1,0,0,2,1,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPWEDWVFFP,2026-05-01,5,25,0,0,0,0,5,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCZ3BPMPSF,2026-07-01,4,15,1,0,0,1,2,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZ6RH2KZWD,2025-09-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGFQNDRFKAVNYZ,2026-06-29,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,PYJH2TWEVMWB87KU,2026-05-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHZA643ZRHSBRR,2026-07-26,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNSVU6JKXH,2026-07-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SF88MYEM4,2025-09-01,2,8,0,0,1,0,1,1,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQXVGVCHTX,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JPJPQYYZA,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA9WNSWQEP,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGWNGKY7HH,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCXDEZYQDG,2026-07-01,4,15,1,0,0,1,2,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPCTKYBK4A,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAZY3BXMSE,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2J4RH3QHCM,2026-07-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWYYCZQ9PZ,2026-02-01,2,4,1,0,1,0,0,0,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCVGA9H3CZ,2026-06-04,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYXHCXPJFH,2026-04-01,3,8,1,1,0,0,1,1,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRGEMJDBHBCNYCF,2026-06-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSG7PQRZGM2,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8C7ZXDW3,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRE5FB4TUKHY9GR,2026-06-07,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGDRPZGMHU,2026-07-26,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZMPDXZWY7,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SF88MYEM4,2026-07-18,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQAJVB8HKM,2026-02-01,3,11,0,0,2,0,1,1,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGFCUG9YG7SU2Y,2026-07-07,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCVGA9H3CZ,2026-07-12,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPNH4VGSJA,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGM5HEB5FV,2025-10-01,10,29,4,1,0,2,3,5,5,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DY55BHVQQW,2026-07-01,4,13,1,0,1,1,1,2,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH5URAH9J5MH4G,2026-04-01,3,9,0,1,1,1,0,1,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPAD7JCGRK,2026-06-29,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGZFHM7HB2,2025-10-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EU3QTAQYG,2026-06-01,3,12,0,1,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZCXZP6VP8,2026-07-08,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SGFUP77YP,2026-07-29,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAHXY4F7PK,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWSKK9RSYE,2026-02-01,2,4,1,0,1,0,0,0,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SGFUP77YP,2026-05-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SKAPWZYHQ,2026-07-18,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWTRB2DDZH,2025-11-01,12,50,0,1,2,3,6,9,1,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZMPDXZWY7,2025-09-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGA2MXW9WH,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRASMKXNJYD,2026-04-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPNH4VGSJA,2026-07-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8GGB6GETHQEB,2026-06-25,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGWQKARXTR,2025-12-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGYZBSAB3B,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPXTGZXVZF,2026-07-18,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPG38GFGWZYHEA9,2026-06-14,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SZGUTXVQM,2026-07-29,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHKFYDXRHJKZQ5,2026-06-01,9,40,0,1,0,2,6,8,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCH2ZZWNSU,2026-01-01,5,22,0,0,1,1,3,4,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMZNKBVN52,2025-10-01,9,27,3,1,0,3,2,5,4,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96E3AHMMXYQ,2026-06-06,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPVJAGWTTG,2025-12-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNGYGVXSHX,2026-08-08,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGAHZZHBTY,2025-12-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96E34GYMJQV,2026-07-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGDRPZGMHU,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCNTSBCUUV,2026-06-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCZDYKVXP4,2025-10-01,3,10,1,0,0,1,1,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWSKK9RSYE,2026-05-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRARG5VGWZC,2026-07-24,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGSZFNEFAY,2026-07-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMJCBF8R3M,2025-09-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8C7ZXDW3,2026-07-20,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTA8P6XKZWF,2026-08-08,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQHGNKWPEY,2026-07-21,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGM5HEB5FV,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DFCRBPKEPH,2026-06-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUT86EGTBTMZ,2026-07-20,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMHWRBHFQX,2026-03-01,3,9,1,0,1,0,1,1,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP8YHX8CBY,2025-11-01,4,17,0,0,1,1,2,3,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGABGZAHRG,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGYYGHFF5Y,2026-01-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTBCYM82QFQ,2026-02-01,3,7,2,0,0,0,1,1,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3TPCWQMM,2026-07-23,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGU77X4FDT,2026-04-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQHGNKWPEY,2026-08-07,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQXVGVCHTX,2026-07-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96E34GYMJQV,2026-01-01,4,14,1,0,1,0,2,2,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPHZTUBTRJGZ4RZ,2026-07-30,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQYHQS4BM7,2026-08-06,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQG33X94BQH,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRANNWPSFHF,2026-07-12,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAYZD4VNH2,2026-07-24,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EU3QTAQYG,2026-03-01,2,7,0,1,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAX9D5ZHGY,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BK9HTWTBG,2026-07-26,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCTDHAGPFB,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGFCUGNPHDVFG5,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EHUZMMCUX,2026-07-12,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCVGA9H3CZ,2026-06-27,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
